id	text	HS	TR	AG
22737	@PabloAgustin @barbarammzz @MicaSuarez12 CÁLLATE...PERRA https://t.co/Qm6enxgxls	1	1	1
22738	@LaJornadaMaya Si denuncian acoso sexual.—le quitan sus derechos sindicales. Cuando naciste imbécil no tienes remedio. @Observa_Tuimss @Tu_IMSS	0	0	0
22740	DÉJATE DE WEBIAR ZORRA MAL PARIDA YO NO TE TIRO WEAS VKOOK EN LA CARA MARIA JAVIERA TE VOY A SACAR LA CTM https://t.co/ofEH8W3Gor	1	1	1
22741	Puta de su madre..... Que esta mujer es RECONTRA imbécil y tenemos que pagarle con nuestros impuestos... Le hacen saber que su JEFA SAMURAI recibió dinero SUCIO y ella se convence mas, que tienen que LUCHAR CONTRA LA KORRUPCION ... SACATE LA MIERDA DE LA CABEZA... MUJER https://t.co/ryXAQ6YsRq	1	1	1
22742	⚠️ Saltan la valla de #Ceuta al grito de 'racistas'.  https://t.co/S6UrsjjuGY	0	0	0
22743	@skeletomh tú eres la perra idiota y yo el viejo, okurr	1	1	1
22744	ya ke les arabes ki font ca???? https://t.co/zBIYq5TTRO	0	0	0
22745	Puto mentiroso de mierda te has acostado con chicas, maldito hijo de perra. Te mereces todo lo que te está pasando, @kingxfthieves .	0	0	0
22746	Mis tios diciendo que ines arrimadas es una zorra, a ver callate la boca	1	1	1
22747	@Maritza05484697 TÚ eres la super RE QUE IDIOTA ¡¡DIOS TE MALDIGA Y TE DESTRUYA ERES GRAN MIERDA PENDEJA PUTA JODIDA DEL RE PUTO MIERDA GOBIERNO, DIOS MALDIGA Y MANDE AL INFIERNO A TODOS LOS QUE FIRMARON ESA PUTA LEY, DIOS TE LLENE EL CULO DE CÁNCER RE MI	1	1	1
22748	@zhorro4 tu no eres artista, tu eres una puta buscando enchufado, con el perdón de las putas.	1	1	1
22749	28: te amodio, odio a la perra de tu amiga ☺️☺️pero tú eres mi vida *tijerazo*	1	1	1
22750	@cinta16_ C I N T A QUE TE CALLES LA PUTA BOCA SI NO ME VAS A ENSEÑAR NADA QUE LO PASO MUY MAL JODER	0	0	0
22751	Tu eres mi puta y yo soy tu crush yo soy tu puto y tu eres mi cruz	1	1	1
22752	Deben darle cadena perpetua a todos los inmigrantes que lleguen a delinquir en un país donde le abren sus puertas. Y que paguen esa condena en ese país. No se puede morder la mano de quien te da de comer...	1	0	1
22753	@AnunciosMx Disfruta tu evento!!Nosotros te lo organizamos, banquetes, taquizas, menú a tiempos, tacos árabes, pastas, bar de ensaladas, waffles bar, etc con gusto te atendemos 5554383714 https://t.co/VxIP6GFnnr	0	0	0
22754	@BedMM @NayBetania Tú eres la culpable, perra >:v	1	1	1
22755	Primas de 2.000 euros para los indocumentados que se marchen de Francia https://t.co/NJ7OmJftJF vía @elmundoes	0	0	0
22756	@Flor_avalos23 Te conteste zorra, te conteste, asi que callate y contestame.	1	1	1
22757	"NINGÚN LIDER ÁRABE PUEDE CONCEDER JERUSALÉN.  Según los informes, el rey saudí, Salman bin Abdulaziz se hará cargo de la ""política palestina"" de Arabia Saudita, lo que sugiere una diferencia entre el Rey y su hijo,... https://t.co/FUHr0XAEbk"	0	0	0
22758	es que con ese escote pareces una guarra', 'esa falda tan corta...', 'las medias de rejilla... (puta)' en fin.	1	1	0
22759	@luisale88745179 @KarinaJaz23 @DalasReview Whe puta no, es estupida,mongola, huele pedos,imbecil,plana,costrosa,zorra y pedofila	1	1	1
22760	1MILLON “ARABE”🔥🚀❌@_eckoyg https://t.co/0w7suyO1FC	0	0	0
22761	Hoxe meu abuelo vaime enseñar a usar a escopeta e estou superemocionada 😍😍😍 a miña nai non lle fai puta gracia pero me da iwá	0	0	0
22762	"#AtentadoMaduro #Venezuela @carlosvecchio : ""Es una estrategia [para justificar la represión] que han usado las dictaduras, con el sello cubano. Ha habido un exilio que yo lo llamo una ""crisis de refugiados"", producto de la peor crisis económica que ha tenido Latinoamérica""."	0	0	0
22763	@Hugo_Gutierrez_ Te mereces que te agarremos a patas en la zorra, gargajos y combos en el hocico viejo culiao, ojalá no te cruces en mi camino	0	0	0
22764	@trujeflowers Cállate zorra jajaja	1	1	1
22765	Claro pero luego el rap, los chavales q improvisan y rapean 'lo único q saben decir es tu novia es una zorra, tu madre es una puta', seguro q sí... no tenéis ni idea. @SmoothArkano eres ENORME. https://t.co/fSKLbVFxKS	0	0	0
22766	@Anilinda007 Callate bot hijo de puta	0	0	0
22767	El director de la empresa Impsa, Francisco Rubén Valentifue detenido esta tarde. El hombre, con domicilio en Mendoza, había viajado hacia los Emiratos Árabes 48 hs antes de que el juez Bonadio, a cargo de la causa por los cuadernos de las coimas , ordenara su detención. La Nación	0	0	0
22769	@MemeBurgos tu eres la perra https://t.co/FSN6n9BTBH	1	1	1
22770	@kahlofx Y ME PONGO ÁRABE, ÁRABE CUANDO TOMO JARABE, JARABE. #ModoArabe AHRE. https://t.co/SlW392K91x	0	0	0
22771	L- El mejor luegar para tener mi polla ahora mismo es en la garganta de Wicca, llenándome de babas	1	1	1
22772	@JuanitoFxtbol_ @ElKriket Pero tu eres una perra sucia	1	1	1
22773	Una razón más para odiar a Arturo Vidal. Sudaca, chileno y además del barça 🙌🏻🙌🏻🙌🏻	1	1	1
22774	Nada mal la LPF ante los equipos extranjeros en la Liga Concacaf. ●Árabe Unido 🇵🇦3-0 Arnett Gardens. ●Diriangén FC 0-4 CD Universitario🇵🇦. ●Tauro FC 🇵🇦1-0 Real España. https://t.co/rSJyW8r0C2	0	0	0
22775	@BasketZaragoza Algo estilo 'Hijos de puta, sinvergüenzas' se puede enseñar? 😂	0	0	0
22776	Kösem se lo merecía, fue muy zorra después #KosemGranFinal	1	1	1
22777	Como #BlackWomen Salvaron al Evangelicalismo Para los cristianos negros, el acoso sexual y la violacion son un problema tan importante como el aborto. https://t.co/R89Mhf8hlY	0	0	0
22778	https://t.co/ItYktmuAh8 Pero eh, que las mujeres son unas santas y los hombres unos hijos de puta, machistas, opresores.. puto asco de sociedad, las leyes no son iguales para ambos generos.	0	0	0
22779	Si un español agrede a un GC, echándole cal viva, excrementos, etc,le caen 5 años de cárcel, si lo hace un subsahariano e inmigrante, le damos cobijo,comida,etc algunos partidos políticos lo aplauden,si piensas como yo,algunos gilipollas te llaman,racista,franquista y fascista.	1	0	1
22780	Les destrozas la vida a siete menores y te premian con solo 7 meses de cárcel. ¿ ¿Cuál es el secreto de tanta magnanimidad con un violador compulsivo? No hay secreto, es un 'pobrecito inmigrante'. Angela Merkel, se puede decir que es una cooperadora necesaria en esas violaciones. https://t.co/VFB5aD82ww	1	1	0
22781	@lopezdoriga Cállate puta! https://t.co/RO41NM4OQm	1	1	1
22783	Retratao el roomba sudaca. https://t.co/4KA6aCyNDb	1	1	0
22784	Toma hijo de re mil puta,te mereces eso y una buena cagada a palo solo,son unos pedazo de mierda @yaoecabrera https://t.co/kGASzZl5Tq	0	0	0
22785	@kalitres @DarthVallekas callate fascista nazi franquista cerdo andaluz vago hijo de puta cuñao viva el RESPETO y la DEMOCRACIA LIBERTAD A LOS PRESOS POLITICOS	0	0	0
22786	@NetflixES Una serie genial, que habla de tabús que poco a poco dejan de serlo: el suicidio, la violación y el acoso escolar.	0	0	0
22788	Aquí podemos ver un grupo de simpáticos moromierdas, basura de la que a @sanchezcastejon le gusta tanto recoger del mar. Como se puede apreciar están totalmente integrados en la sociedad europea. ¿Son o no son como monos salvajes, sucios, delincuentes, violadores y pendencieros? https://t.co/lbZH8Iu92B	1	0	1
22789	Me parece mal que veáis cultura de violación por ahí y hasta os parezca gracioso que violen a mujeres. Soys escoria.	0	0	0
22790	@vanessagirona @KRLS @mossos Vienes a las mías..., 'políticos' no España, con Franco eso no pasaba teníais lo que queríais, todos por igual, el fanatismo por la independencia llegó después con atontaos a los que votamos, yo soy de c's por innovar no por o	0	0	0
22791	@MarHuidobro tú eres la zorra madre de un asesino con gen izquierdoso y separatista!!!	1	1	1
22792	Que ganas de comerme unas empanadas árabes con mucho limónnnnnn. Por Dio😍😍😭😭	0	0	0
22793	@ te sigo amando pero no lo mereces, perra.	1	1	1
22794	@SErikasex Ya deseo castigarte de una buena vez perra de mierda, mereces que te rellene una y otra vez de muchos chorros de semen hasta dejarte preñada!	1	1	1
22795	#HaceMuchoQue no friegas el suelo	0	0	0
22796	VE COMO QUIERAS YO SE DE MIS HERMANAS ARABES LES CONSIDERO QUE SON LUCHADORAS Y  OS ECHO DE MENOS SE QUE ESPERO QUE OS VEA OS EXTRAÑO🥰😘😘	0	0	0
22797	@A3Noticias Jamas Ramos no t compares con ese Friky, ese hijo de puta separa y daña un pais, tu eres un crack	0	0	0
22798	A pedirle papeles a todas las personas en la calle y pedir visa a todos el que quiera venir y deportar ilegales  si no tenemos control en los aeropuertos y puertos y frontera estamos jodidos invasión silenciosa vivir con tu enemigo sin contar con los apátridas estamos en guerra https://t.co/CqPwORL9c0	1	0	0
22799	@alwayshateme_ @johan_taps cual ping si tu eres sudaca ademas entiende ptm HITS PUTOS NORMALES NO HITS QUE VAN CON COMBOOO	1	0	1
22802	@TareckPSUV Si tu eres otro delincuente hijo de puta porque o sales del país porque sabes, lo que te pasa si dejas Venezuela maldito delincuente Horita te sientes grande pero todo algún se acaba y el día que pase eso cairas fondo malandro hijueputa	0	0	0
22803	Creo q el Smirnoff y Arabe de @_eckoyg con @papichampok UNA COMBINACION DEL DIABLOOO	0	0	0
22804	New video posted: brunoymaria Mi mujer es muy Puta y Folla con un Fetichista https://t.co/GOzQ0DPxYZ #fapza	1	1	1
22805	"Mira IMBÉCIL y okupa ⁦@sanchezcastejon⁩ ¡Menudo cachondeo! Los #MoroMierdas que acoges se van de vacaciones a sus ""peligrosos"" países con las ayudas que les das. NO ES UNA CRISIS HUMANITARIA, ES UNA INVASION DE JETAS, DELINCUENTES y VIOLADORES. https://t.co/sFb6xLOyJr"	1	0	1
22806	Las viejas de antes, puteaban bonito para ganar dinero. Las de hoy acusan de acoso o violacion a algún pobre y buen hombre.	1	0	0
22807	@CameArrascae Cállate perra que deje la ventana del balcón del apto abierta jajajajaja me quiero matar	1	1	1
22808	Feliz Novidad @Juanpelota, tu eres una fuerte Perra https://t.co/keYmgcOiCS	0	0	0
22809	"Los refugiados se van de vacaciones a sus ""países en guerra""  No cabe un mentecato más. https://t.co/W10dHIIwcW"	1	0	1
22810	¿No sabes que es?, aunque hay gente que conoce muy bien de la comida árabe, averígualo aqui El Tahinat Beid https://t.co/xrb6N3mHOs	0	0	0
22812	Cuando un hombre da su opinión es un hombre. Cuando lo hace una mujer es una puta.	1	0	1
22813	Menos aspavientos y más hechos: los #GuardiaCiviles demandan una verdadera protección legal en el ejercicio de sus funciones. Comenzando por las agresiones y lesiones producidas en la valla de Ceuta. https://t.co/QGRhFIVRkt	0	0	0
22816	@BeeluArzola Sos una hija de puta mala.madre pobre ángel todo x una tablet perra mal parida no te mereces nada vos presa tenes que ir no al sicólogo .	1	1	1
22817	Otras voces: ¿Una sudaca y un discapacitado juntos? Por los papeles, o por la pasta"" https://t.co/SOKARu6Vqc vía @retronesyhombre"	1	0	0
22818	Hoy, en mi intento de que los tíos del güero coman cosas ricas en su último día de vacaciones, he engordado como 4 kilitos creo.	0	0	0
22819	@CeleRoldan11 @LucasSpadafora CALLATE YO ME LO DESCARGE YEGUA HIJA DE PUTA EN EL GRUPO HACES LO MISMO y de paso te dejo a moria https://t.co/jDGsabrHfW	1	1	1
22820	#LoNuevo ¿Poesía feminista árabe? Acá una muestra https://t.co/aQX8TKPlwb  https://t.co/W1cyXRe3sa	0	0	0
22821	@eugenidors  Huyen de una guerra... de dónde sacas tu eso? Por eso Suiza y Bélgica han retirado la condición de refugiados a más de 400 personas que volvían de vacaciones de sus países, en los que los perseguían?. Es todo un cuento y un negocio de las ONGs. Sino, por qué van a ..	1	0	1
22823	A la #pasante en el taller de zapatero remendón le cobraron de más, le pidieron anticipo.  A la #señoradirectora no le pasa eso  Racismo a la inversa?  Problema de güeras	0	0	0
22824	Te mereces lo mejor de todo' MENTIRA >:V ELLA ES UNA ZORRA QUE SE METIÓ CON EL OTRO ARRUINA PAREJAS(?)	1	1	1
22825	Siria crea un comité gubernamental para el retorno de los refugiados https://t.co/U1xz7jrwDq	0	0	0
22827	@cvaloor Tú ni tu puta coalición me van a enseñar de izquierdas... fracasados!	0	0	0
22828	Tráiganme al puto árabe 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️	1	1	1
22829	Casado y Rivera contra la inmigración ilegal. Sánchez e Iglesias a favor de la invasión masiva y violenta de subsaharianos.A quién preferirán los españoles?	0	0	0
22830	@VicenteFoxQue @JoseAMeadeK Tu eres el pendejo que ofreció a sacar a las víboras del pri de los pinos, entoloachado hijo de puta???	0	0	0
22831	"Si dedicáramos tanto ""entusiasmo"" en deshaucios, refugiados, presos políticos, subida de luz, contratos basura, etc... en lugar de dedicarlo a Pablo Casado, creo que nos iría un poquito mejor."	0	0	0
22832	Joder nena, como me gusta cuando frotas tu coño empapado con mi polla y mis huevos, sentir ese calor, tus nalgas sobre mi, tu maravillosa espalda moviéndose tan sexy, quiero follar contigo ahora https://t.co/ejJlOx0loM	0	0	0
22833	Que hace una mujer fuera de la cama? Turismo Y fuera de la casa? Turismo internacional Y en el supermercado? Turismo comercial	1	0	0
22836	@sofiammansilla Yo amo que te calles zorra 💗	1	1	1
22837	Cosas como estas calman mi alma. NECESITO LA SEGUNDA TEMPORADA PERO A LA VOZ DE YA, APÚRATE GÜERO QUERIDO 🙏🏾 @PorAmarSinLey https://t.co/C3JJG0rCPo	0	0	0
22838	@yonhy_lescano Tu eres el traidor hijo de puta... ubieras botado a favor de la vacancia..traidor.	0	0	0
22839	QUE ORGULLOSA ESTOY DE MI HERMANO LA PUTA MADREEEE❤ Te mereces esto y mas @Panchi04 ❤ felicitaciones también @santicarlos421 unos genios👏👏👏	0	0	0
22840	¿España puede (y debe) duplicar su población inmigrante? Yo creo que la pregunta sería que impacto tiene esa inmigración? Y qué vamos hacer para que se adapten a nuestra cultura. No pueden haber colegios con tasas altísimos de fracaso esc https://t.co/FSmWFpg3zr vía @indpcom	0	0	0
22841	@Barbijaputa bloquea a usuarios que le llaman PUTA. Él puede llamar puta a su madre pero nadie puede llamarle puta a él. https://t.co/GK5924mOnz	0	0	0
22842	@MarcelaOjeda__ Todos sabemos que tú eres la perra dónde sea	1	1	1
22843	Bufete de Nuria Vandenberghe: Una abogada proisraelí, antimusulmana y fan de Trump denuncia a 602 inmigrantes que saltaron la valla de Ceuta - Público https://t.co/wDWyLxLQ4j #EquiparacionYa	0	0	0
22844	@Emily_Guadiana1 @PPTeamKaren YA CALLATE PERRA PLIS	1	1	1
22845	Alguien sabe como quitar de i calendario los meses árabes y regresarlo a gregoriano/México plox según yo estamos en 19Dhul-Qhui dah	0	0	0
22847	No le quiero enseñar a mi papá a usar whatsapp porque en su grupo de natación hay mucha zorra suelta. 😖	1	1	1
22849	Por favor... http://t.co/NS6D55DTdu	0	0	0
22850	@EPN @revistaQP @sebastianpinera callate mexicano hijo de perra,	0	0	0
22851	@Sebastian12X @COOLshyra Callate imbécil, Ojalá le pase lo mismo pero s tu puta madre	0	0	0
22852	Como cuando juegas billar con un arabe, musulman  , y falla un tiro y normal se enfada, es como “todos abajo puede traer una bomba “ y mejor lo dejas ganar jajaja 😭🤷‍♀️	1	0	0
22853	Ver las series en ingles subtituladas al español esta bien Pero ver Daniel el Tigre en portuges subtitulado en arabe Ufffff eso es otra historia	0	0	0
22854	@poputonadEminem Ayy gracias en verdad, te mereces todo lo bueno del mundo \>:v/ ahre eres lo + y me caes de puta madre peeero no tengo WhatsApp ;-; a que esa no te la esperabas ;y	0	0	0
22855	@samantavillar @dicaro101 @cielikolindo @TradxAbolicion @NIKITALY_FM @1620emaraa @Abolicion_Prost El siendo puta por un día, pa cuándo?	0	0	0
22856	@marca Cobarde primero la lías y luego te escondes eres de lo más bajo de la raza humana pero claro tu eres hijo puta catalerdo	0	0	0
22857	@Barbijaputa @alberbustos Esto es una puta mierda q da un asco insuperable. No me lo puedo creer, pero q clase de jueces y fiscales tenemos porque esto no va de partidos políticos, va de mentalidades y es insoportable	0	0	0
22858	RAOUL OLE TU COÑO, TU POLLA, WATHEVER. HIJO MIO QUE BIEN LO HAS HECHO Se va a mear en Cepeda el Lunes al igual que los demás expulsados hicieron contra Cepeda. #OTDirecto14D https://t.co/oNEO29je6W	0	0	0
22859	buen decia mi abuelo ... la mas callada y la que dice que no es la mas puta https://t.co/ULtqZfVmTh	1	1	1
22860	Les arabes ❤️😭 https://t.co/YVoUG1SXHU	0	0	0
22862	Siguen siendo mercancía y de la barata ,como los árabes vendedores de coroto. https://t.co/TuSjlgzIUA	1	0	0
22863	malditos árabes, como pueden entender esto https://t.co/7sPjVFSI6u	1	0	1
22864	Que temazo arabe dios mio	0	0	0
22865	Pobrecillos. Es que dan lastima. Aunque no entiendo por que ninguno de los asaltantes de la valla de Ceuta tenía aspecto de estar desnutrido o de haber pasado calamidades. Más bien, parecían recién salidos de un gimnasio. https://t.co/8iJnORictx	1	0	1
22866	Mi mama encontró fotos mías de cuando bailaba árabe.. Ojala mis hijos nunca las vean 😂	0	0	0
22868	@justlikecams callate camila y dame seguidores perra	1	1	1
22869	Maldito sudaca Maldito latino Inmundo chileno peruano o argentino Horrible boliviano Vil ecuatoriano	1	0	1
22870	bueno, qué necesidad hay de quitarse la puta camiseta para enseñar abs pREGUNTO https://t.co/KBgI5YLhpB	0	0	0
22871	La doble cara y la doble vida de los de ‘muchos golpes de pecho’ El último ejemplo Pablo Casado saludando al subsahariano días después de criticar el “efecto llamada” del Aquarius. https://t.co/097XDhXJmt	0	0	0
22872	@cristinadevonne Ni tú eres perra ni yo soy un gato, mi corazón de repuesto, se muere por latir siempre a tu lado.	0	0	0
22873	Y por la PEDERASTIA, VIOLACIÓN y ACOSO IMBÉCIL @SandovalIniguez?? Por esos PECADOS DEBERÍA TEMBLAR TU IGLESIA de VERGÜENZA!! @Pontifex_es Póngales un bozal a esos curas hocicones, lengua de diablos, machines, misóginos, homófobos, DENIGRAN su Iglesia y OFENDEN a la Sociedad #Asco https://t.co/96KjZa8rFq	0	0	0
22874	@eliasricci22 Vos en ese estado no me podes decir nada asi callate la puta que te pario😑😑	0	0	0
22875	@ulrikvc Callate puta en alemán	1	1	1
22876	Ó sea Que el hombre negro inmigrante que anda por las redes diciendo que se “caga” en nuestras costumbres, en nuestra cultura y en nuestras leyes vaya a poder decidir quien gobierna en nuestro país, es ya el colmo, no podemos tolerarlo, sería terminar de hundir y romper España https://t.co/qsij0j84UK	1	0	1
22878	Pues gg árabe. Será luego...	0	0	0
22879	¿Alguien le puede enseñar a superar a esa perra de mierda?	1	1	1
22880	SI EL MAMAWEBO CABRÓN BASTANTE CACHO QUE TE MONTO LA PERRA ESA BECERRO HIJO DE PUTA CÁLLATE DESGRACIADO CHAVISTA MAL PARIDO SUCIO https://t.co/5vyie8LgD8	0	0	0
22881	@lagarder81 Ya tengo claro q tu eres tonto y ya está ..eres como un loro todo lo que ves lo pones sin tener ni puta idea de lo q pones...es q otra explicación no le saco...tb te vas ahora con los vascos...por si los catalanes tb se sale rana.	0	0	0
22882	@buflot Tú eres mi perra secundaria, me refería a la primaria	1	1	1
22883	Métete en tu vida negro indocumentado JAJAJAJAJJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJJAJAJAJAJAAJAJAJAJAJAJAJAJAJAJAJAJJA 😂😂😂👋	1	1	1
22884	Más de 700 moromierdas han asaltado la valla de Ceuta, han echado cal viva y ácido sobre la guardia civil, 22 agentes con quemaduras y abrasiones. Que el imbecil y mentiroso compulsivo @sanchezcastejon no os engañe, NO ES UNA CRISIS HUMANITARIA, ES UNA INVASION!!	1	0	1
22886	TACOS ÁRABES | TOQUETOUR https://t.co/PWRzAHQeyj	0	0	0
22887	Baby, por qué eres así? Tú eres puta	1	1	1
22890	La rompe árabe wacho	0	0	0
22891	La chica es una zorra y una cabrona y el chico un gilipollas que se aclaren los dos porque el uno que se revela y la otra le toca los güebos #Pap399	1	1	1
22892	Coherente, en España haría falta un poco de eso.  A ver cuantos trabajadores españoles pueden permitirse viajes en tiempo y dinero como se dan los reprimidos inmigrantes? ?? https://t.co/hr22t1FHut	1	0	1
22893	Se murió un policía, pero claro se lo merecía, seguro era un hijo de puta, HAY PERSONAS QUE NO ENTIENDEN QUE HAY GENTE QUE LO HACE PORQUE NO LE QUEDA OTRA, PORQUE ES SU LABURO, PORQUE SI NO SE QUEDAN SIN TRABAJO, después andan por ahí pidiendo empatia para con los manifestantes	0	0	0
22895	Tal para cual: un puto chaka sudaca para una afición de ñeros 👍🏻 https://t.co/lHvOjDfC5m	1	0	0
22896	@Brenda_boopp @ChrisDiamondx Pase buscando la noche un twit como este... Guarra que bien luces siempre	1	1	0
22897	@psicohongo Eres escoria, vergüenza me daria ser tu o tener que ver algo con una persona tan imbecil como tu, fuese o no un idol no quita que fuese una persona y merece tu respeto igual que  cualquier otra asique haznos a todos un favor y borra el tweet o	0	0	0
22899	@tonialba @elperiodico Es igual a qué Inés te refieras, el problema es que llames puta a una mujer. TÚ eres muy desagradable.	0	0	0
22900	“Mi novia es sevillista y es una puta más...” Palabras del portero del Betis, Adán Cosas como estas, donde se ataca la imagen de la mujer sin más, es las que deberíamos condenar y corregir #Verguenza	0	0	0
22901	@PakoAyestaran LÁRGATE GACHUPIN DE MIERDA	1	1	1
22902	Claro que sí: 'El feminismo ideológico es un paso en el proceso de deconstrucción de la persona' http://t.co/lKwmK9MtuQ	0	0	0
22903	Joder nena me mata como te mueves, agarrar tu culo fuerte, separar tus nalgas, sentir tu coño apretando mi polla mientras me comes la boca, eres salvaje y eso me encanta https://t.co/uOU3Qj9saE	0	0	0
22904	Pues que manden allí a todos esos que saltan la valla  de Ceuta https://t.co/CWoUCoXBQs	1	0	0
22905	¿y de donde sacan para irse de vacaciones? de verdad que esto ya pasa de castaño oscuro. ¿refugiados y vuelven al lugar donde les maltrataban? https://t.co/7IL4VYOuqa	1	0	0
22906	Yo estoy en modo arabe y recién es lunes	0	0	0
22907	Lo de la madre de Bin Laden parece una escena del “Carmina o revienta” árabe https://t.co/yi7wCsIjno	0	0	0
22908	Quiero ir a sudaca sólo a tomar fernet	0	0	0
22909	@puerk_jimin Te lo mereces mi amor. Eres una puta arenosa y me pena compartir planeta contigo subserie, eres inferior a una cucaracha... Además no te reflejes en los demás cuela, das pena. Besis en la cola ;3	1	1	1
22910	CUANDO VAN A ENTENDER QUE CON ESOS TEMAS NO SE BROMEAN SI TU HACES BROMAS SOBRE LA PEDOFILIA, VIOLACION O ACOSO SEXUAL ERES UNA MIERDA DE PERSONA	0	0	0
22911	mira esa wea, hermano. Una zorra en la cara https://t.co/bSgGX8vBWy	1	1	1
22912	@CarolinaTvSLP Cállate perra! Y agachate	1	1	1
22913	NO A VER CALLATE VALE ME CAGO EN LA PUTA SIGUE Y CALLATE VAMOS ESCRIBE BASTA DE DOLOR EN EL PECHO https://t.co/zydY3XNreX	0	0	0
22914	@Zurine3 @protestona1 Por dioss que puta vergüenza es esta! 😠	0	0	0
22915	Ya hay que ser hijo de puta para no darle a tu perro alimentos cárnicos sólo porque tú eres vegano hiper mega cool activist pro animal life	0	0	0
22916	@el_pais Más d 17 denuncias por acoso sexual incluyendo Una violacion a su propia esposa y una relación promiscua con su hija Ivanka.Universidad y fundación Trump en NY cerrados por fraude y lavado d dinero,Siete bancarrotas,este delincuente tiene d todo 	0	0	0
22917	@BenditaOk QUE PUTA MADRE HACEN ESTAS VIEJAS HACIENDOSE LAS NENAS SEDUCTORAS RIDICULAS	1	1	1
22918	@EternoBlanco_ Cállate perra por un partido no hay vergüenza para alguien que lleva 5 titulos	1	1	1
22919	No es puerto seguro. Un rescate no puede terminar ahí. El jefe de rescate del 'Aquarius' asegura que su barco no dejará a ningún inmigrante en Libia https://t.co/PgIvEr6QVa	0	0	0
22921	Yo no puedo creer que las propias mujeres naturalicen una violación o acoso y lo justifiquen con que la mujer es la que “provoca”. Que mente de mierda la puta madre	0	0	0
22922	Finales de 2017 y yo todavía no entiendo cuando una mujer es “puta” o “trola”🤷🏼‍♀️🤦🏻‍♀️	1	0	1
22923	#xxx #gratis Vídeo porno de una chica árabe (9:21) Árabes - https://t.co/asgfUqZcxR	0	0	0
22924	@emjuarez7 Tú eres mi favorita perra 😪	1	1	0
22925	Mataría por un lomito árabe 😭😭😭	0	0	0
22926	@CastigadorY Es q esta escoria de rufián, hasta en la q él considera su tierra, le insultan. Es q es imbecil integral	0	0	0
22927	"Marico soy tan celoso que entro en el Facebook para felicitar a mi bae y hay un maldito cabrón que le puso ""Feliz aniversario amor"" y le puso un gif de un corazón diciendo ""te quiero mi amor"", y luego entro a su perfil y es un maldito arabe que había traducido todo en español."	1	1	1
22928	Esto empieza a irse de madre... o se ponen medidas serías, o sufriremos más ataques de subsaharianos que esperan en un monte próximo en Marruecos. Ahora más agresivos y violentos. #MedidasYa https://t.co/5a8Bphh612	1	0	1
22929	SEMANA DE LA JUVENTUD. TORNEO FUTBOL7  / FUTBOL 5 CATEGORIA CADETE EQUIPOS INSCRITOS: LOS YOGURINES LA ELITE RAYO DONBENITENSE LOS NEGRATAS FUENLABRADA MINATO DE KIEV LOS JOSEWIFAKERS VOOLKA... https://t.co/JQ3DiaXtbb	0	0	0
22930	Libérate del odio, aunque muchos lo merezcan, si te lo guardas el que se llenará de Escoria eres tú.	0	0	0
22931	Ana Rosa: -que es eso de karma?  -Eso es Carmen en catalan -ves como los catalufos tienen la culpa de todo!!!	0	0	0
22932	Pegame en la cara que yo te pego en el ego	0	0	0
22933	Miriam se merecía estar entre los tres favoritos me cago en la puta #OTGala9	0	0	0
22934	@_iamsteve_ Cállate ya y se justo hijo de puta haber si te mueres ya Putin pringau de mierda me tienes hasta la poya	0	0	0
22935	ESTA MUJER ES UNA ZORRA 💖💖💖💖🔝	1	1	1
22936	@rioroma16 @magoskyper Tu callate pinche zorra lo que es mio nadie lo prueba antes que yo perra monjita	1	1	1
22937	Que vengan unos indocumentados a reírse en nuestra cara, que nos agredan, q la justicia pase, que les demos los mejores cuidados, dinero para comprar en Primark, sanidad, paguitas y vivienda... es que somos gilipollas, tontos, subnormales, idiotas.. #DefiendeEspaña #StopInvasion https://t.co/wiNCBnndzX	1	0	1
22939	@juanestebaanc @MovingTo_Mars CÁLLATE LA PUTA BOCA	0	0	0
22940	@pelotazo Jajajaja... a veces me dan unas ganas de contestarte 'cállate zorra' solo para hinchar, pero nunca olvido que eres de los chunchos más piola y objetivos que habrá jamás en este cuático planeta Fútbol. ¡Saludos!	0	0	0
22941	Ven, comemela y cállate ya	1	1	1
22942	Ser gay tiene sus desventajas como que te odien los putos moros y eso pero a cambio debe de ser un noparar de follar eh o no	1	0	1
22943	Gran operación contra las mafias dedicadas al tráfico de inmigrantes⤵️ https://t.co/ojJon21P51	0	0	0
22944	@policia la Malagueta está llena de indocumentados tocapelotas. Gracias por vuestra inestimable ayuda con la recogida de residuos orgánicos	1	0	1
22945	hasta la polla que pongáis en las noticias PRESUNTA violacion os tiraba una piedra	0	0	0
22946	¿A qué están esperando para regularizar a la mafia de manteros, ilegales y con muy mala leche? Se creen que tienen todos los derechos del mundo. Hasta dónde sé, en ningún país desarrollado, te permiten estar viviendo ilegales y sin papeles. Y ni pensar lo de la sanidad.	1	0	0
22947	Esto es el auténtico cáncer de la sociedad española. Esto y no la llegada de inmigrantes en pateras. Décadas en manos de mafiosos y corruptos mangoneando favores y dinero público. Lo normal en una #MonarquíaBananera https://t.co/QIvMmsv1dy	0	0	0
